TradingDate,TradingPeriod,PublishDateTime,PointOfConnection,Island,IsProxyPriceFlag,DollarsPerMegawattHour
2025-08-01,28,2025-08-01T13:34:33.000+12:00,WWD1102,NI,N,150.3
2025-08-01,28,2025-08-01T13:34:33.000+12:00,WWD1103,NI,N,150.87
2025-08-01,28,2025-08-01T13:39:35.000+12:00,WWD1102,NI,N,151.52
2025-08-01,28,2025-08-01T13:39:35.000+12:00,WWD1103,NI,N,152.09
2025-08-01,28,2025-08-01T13:49:35.000+12:00,WWD1102,NI,N,150.3
2025-08-01,28,2025-08-01T13:49:35.000+12:00,WWD1103,NI,N,150.87
2025-08-01,28,2025-08-01T13:54:35.000+12:00,WWD1102,NI,N,140.55
2025-08-01,28,2025-08-01T13:54:35.000+12:00,WWD1103,NI,N,140.84
2025-08-01,29,2025-08-01T13:59:41.000+12:00,WWD1102,NI,N,150.31
2025-08-01,29,2025-08-01T13:59:41.000+12:00,WWD1103,NI,N,150.62
2025-08-01,29,2025-08-01T14:04:36.000+12:00,WWD1102,NI,N,149.98
2025-08-01,29,2025-08-01T14:04:36.000+12:00,WWD1103,NI,N,150.57
2025-08-01,29,2025-08-01T14:09:33.000+12:00,WWD1102,NI,N,150.44
2025-08-01,29,2025-08-01T14:09:33.000+12:00,WWD1103,NI,N,150.78
2025-08-01,29,2025-08-01T14:14:29.000+12:00,WWD1102,NI,N,153.88
2025-08-01,29,2025-08-01T14:14:29.000+12:00,WWD1103,NI,N,154.75
2025-08-01,29,2025-08-01T14:19:31.000+12:00,WWD1102,NI,N,154.14
2025-08-01,29,2025-08-01T14:19:31.000+12:00,WWD1103,NI,N,154.75
2025-08-01,29,2025-08-01T14:24:31.000+12:00,WWD1102,NI,N,154.14
2025-08-01,29,2025-08-01T14:24:31.000+12:00,WWD1103,NI,N,154.49
2025-08-01,30,2025-08-01T14:29:46.000+12:00,WWD1102,NI,N,199.6
2025-08-01,30,2025-08-01T14:29:46.000+12:00,WWD1103,NI,N,200.38
2025-08-01,30,2025-08-01T14:34:34.000+12:00,WWD1102,NI,N,153.88
2025-08-01,30,2025-08-01T14:34:34.000+12:00,WWD1103,NI,N,154.48
2025-08-01,30,2025-08-01T14:39:33.000+12:00,WWD1102,NI,N,154.48
2025-08-01,30,2025-08-01T14:39:33.000+12:00,WWD1103,NI,N,154.79
2025-08-01,30,2025-08-01T14:44:37.000+12:00,WWD1102,NI,N,153.73
2025-08-01,30,2025-08-01T14:44:37.000+12:00,WWD1103,NI,N,154.3
2025-08-01,30,2025-08-01T14:49:48.000+12:00,WWD1102,NI,N,154.48
2025-08-01,30,2025-08-01T14:49:48.000+12:00,WWD1103,NI,N,154.79
2025-08-01,30,2025-08-01T14:54:34.000+12:00,WWD1102,NI,N,153.93
2025-08-01,30,2025-08-01T14:54:34.000+12:00,WWD1103,NI,N,154.76
2025-08-01,31,2025-08-01T14:59:36.000+12:00,WWD1102,NI,N,149.51
2025-08-01,31,2025-08-01T14:59:36.000+12:00,WWD1103,NI,N,150.06
2025-08-01,31,2025-08-01T15:09:45.000+12:00,WWD1102,NI,N,136.38
2025-08-01,31,2025-08-01T15:09:45.000+12:00,WWD1103,NI,N,137.12
2025-08-01,31,2025-08-01T15:14:43.000+12:00,WWD1102,NI,N,137.47
2025-08-01,31,2025-08-01T15:14:43.000+12:00,WWD1103,NI,N,137.98
2025-08-01,31,2025-08-01T15:19:36.000+12:00,WWD1102,NI,N,135.45
2025-08-01,31,2025-08-01T15:19:36.000+12:00,WWD1103,NI,N,135.73
2025-08-01,31,2025-08-01T15:22:02.000+12:00,WWD1102,NI,N,154.19
2025-08-01,31,2025-08-01T15:22:02.000+12:00,WWD1103,NI,N,154.5
2025-08-01,31,2025-08-01T15:24:41.000+12:00,WWD1102,NI,N,154.19
2025-08-01,31,2025-08-01T15:24:41.000+12:00,WWD1103,NI,N,154.5
2025-08-01,32,2025-08-01T15:29:47.000+12:00,WWD1102,NI,N,150.01
2025-08-01,32,2025-08-01T15:29:47.000+12:00,WWD1103,NI,N,150.31
2025-08-01,32,2025-08-01T15:34:48.000+12:00,WWD1102,NI,N,137.17
2025-08-01,32,2025-08-01T15:34:48.000+12:00,WWD1103,NI,N,137.71
2025-08-01,32,2025-08-01T15:39:44.000+12:00,WWD1102,NI,N,140.23
2025-08-01,32,2025-08-01T15:39:44.000+12:00,WWD1103,NI,N,141.02
2025-08-01,32,2025-08-01T15:44:49.000+12:00,WWD1102,NI,N,149.37
2025-08-01,32,2025-08-01T15:44:49.000+12:00,WWD1103,NI,N,149.96
2025-08-01,32,2025-08-01T15:49:33.000+12:00,WWD1102,NI,N,149.46
2025-08-01,32,2025-08-01T15:49:33.000+12:00,WWD1103,NI,N,149.8
2025-08-01,32,2025-08-01T15:54:46.000+12:00,WWD1102,NI,N,150.12
2025-08-01,32,2025-08-01T15:54:46.000+12:00,WWD1103,NI,N,150.71
2025-08-01,33,2025-08-01T15:59:47.000+12:00,WWD1102,NI,N,150.97
2025-08-01,33,2025-08-01T15:59:47.000+12:00,WWD1103,NI,N,151.29
2025-08-01,33,2025-08-01T16:04:41.000+12:00,WWD1102,NI,N,150.62
2025-08-01,33,2025-08-01T16:04:41.000+12:00,WWD1103,NI,N,151.19
2025-08-01,33,2025-08-01T16:09:50.000+12:00,WWD1102,NI,N,152.89
2025-08-01,33,2025-08-01T16:09:50.000+12:00,WWD1103,NI,N,153.47
2025-08-01,33,2025-08-01T16:14:37.000+12:00,WWD1102,NI,N,153.94
2025-08-01,33,2025-08-01T16:14:37.000+12:00,WWD1103,NI,N,154.53
2025-08-01,33,2025-08-01T16:19:43.000+12:00,WWD1102,NI,N,195.58
2025-08-01,33,2025-08-01T16:19:43.000+12:00,WWD1103,NI,N,195.99
2025-08-01,33,2025-08-01T16:24:54.000+12:00,WWD1102,NI,N,209.23
2025-08-01,33,2025-08-01T16:24:54.000+12:00,WWD1103,NI,N,209.67
2025-08-01,34,2025-08-01T16:29:49.000+12:00,WWD1102,NI,N,135.8
2025-08-01,34,2025-08-01T16:29:49.000+12:00,WWD1103,NI,N,136.08
2025-08-01,34,2025-08-01T16:35:01.000+12:00,WWD1102,NI,N,131.87
2025-08-01,34,2025-08-01T16:35:01.000+12:00,WWD1103,NI,N,132.15
2025-08-01,34,2025-08-01T16:39:50.000+12:00,WWD1102,NI,N,135.75
2025-08-01,34,2025-08-01T16:39:50.000+12:00,WWD1103,NI,N,136.04
2025-08-01,34,2025-08-01T16:44:48.000+12:00,WWD1102,NI,N,131.83
2025-08-01,34,2025-08-01T16:44:48.000+12:00,WWD1103,NI,N,132.1
2025-08-01,34,2025-08-01T16:49:43.000+12:00,WWD1102,NI,N,140.02
2025-08-01,34,2025-08-01T16:49:43.000+12:00,WWD1103,NI,N,140.04
2025-08-01,34,2025-08-01T16:54:48.000+12:00,WWD1102,NI,N,150.96
2025-08-01,34,2025-08-01T16:54:48.000+12:00,WWD1103,NI,N,151.24
2025-08-01,35,2025-08-01T16:59:52.000+12:00,WWD1102,NI,N,109.18
2025-08-01,35,2025-08-01T16:59:52.000+12:00,WWD1103,NI,N,109.39
2025-08-01,35,2025-08-01T17:04:05.000+12:00,WWD1102,NI,N,112.76
2025-08-01,35,2025-08-01T17:04:05.000+12:00,WWD1103,NI,N,113.16
2025-08-01,35,2025-08-01T17:09:39.000+12:00,WWD1102,NI,N,124.88
2025-08-01,35,2025-08-01T17:09:39.000+12:00,WWD1103,NI,N,125.11
2025-08-01,35,2025-08-01T17:14:38.000+12:00,WWD1102,NI,N,132.59
2025-08-01,35,2025-08-01T17:14:38.000+12:00,WWD1103,NI,N,133.2
2025-08-01,35,2025-08-01T17:19:35.000+12:00,WWD1102,NI,N,144.49
2025-08-01,35,2025-08-01T17:19:35.000+12:00,WWD1103,NI,N,144.76
2025-08-01,35,2025-08-01T17:24:51.000+12:00,WWD1102,NI,N,141.32
2025-08-01,35,2025-08-01T17:24:51.000+12:00,WWD1103,NI,N,141.58
2025-08-01,36,2025-08-01T17:29:45.000+12:00,WWD1102,NI,N,50.95
2025-08-01,36,2025-08-01T17:29:45.000+12:00,WWD1103,NI,N,51.1
2025-08-01,36,2025-08-01T17:34:38.000+12:00,WWD1102,NI,N,47.57
2025-08-01,36,2025-08-01T17:34:38.000+12:00,WWD1103,NI,N,47.78
2025-08-01,36,2025-08-01T17:39:43.000+12:00,WWD1102,NI,N,50.72
2025-08-01,36,2025-08-01T17:39:43.000+12:00,WWD1103,NI,N,50.81
2025-08-01,36,2025-08-01T17:44:54.000+12:00,WWD1102,NI,N,118.73
2025-08-01,36,2025-08-01T17:44:54.000+12:00,WWD1103,NI,N,119.27
2025-08-01,36,2025-08-01T17:49:46.000+12:00,WWD1102,NI,N,128.75
2025-08-01,36,2025-08-01T17:49:46.000+12:00,WWD1103,NI,N,129.12
2025-08-01,36,2025-08-01T17:54:41.000+12:00,WWD1102,NI,N,143.15
2025-08-01,36,2025-08-01T17:54:41.000+12:00,WWD1103,NI,N,143.81
2025-08-01,37,2025-08-01T17:59:23.000+12:00,WWD1102,NI,N,129.77
2025-08-01,37,2025-08-01T17:59:23.000+12:00,WWD1103,NI,N,130.01
2025-08-01,37,2025-08-01T18:04:23.000+12:00,WWD1102,NI,N,128.46
2025-08-01,37,2025-08-01T18:04:23.000+12:00,WWD1103,NI,N,129.05
2025-08-01,37,2025-08-01T18:09:22.000+12:00,WWD1102,NI,N,133.85
2025-08-01,37,2025-08-01T18:09:22.000+12:00,WWD1103,NI,N,133.87
2025-08-01,37,2025-08-01T18:14:22.000+12:00,WWD1102,NI,N,136.38
2025-08-01,37,2025-08-01T18:14:22.000+12:00,WWD1103,NI,N,136.54
2025-08-01,37,2025-08-01T18:19:23.000+12:00,WWD1102,NI,N,133.85
2025-08-01,37,2025-08-01T18:19:23.000+12:00,WWD1103,NI,N,133.86
2025-08-01,37,2025-08-01T18:24:23.000+12:00,WWD1102,NI,N,135.59
2025-08-01,37,2025-08-01T18:24:23.000+12:00,WWD1103,NI,N,135.61
2025-08-01,38,2025-08-01T18:29:23.000+12:00,WWD1102,NI,N,130.05
2025-08-01,38,2025-08-01T18:29:23.000+12:00,WWD1103,NI,N,130.41
2025-08-01,38,2025-08-01T18:34:23.000+12:00,WWD1102,NI,N,133.86
2025-08-01,38,2025-08-01T18:34:23.000+12:00,WWD1103,NI,N,133.88
2025-08-01,38,2025-08-01T18:39:26.000+12:00,WWD1102,NI,N,130.64
2025-08-01,38,2025-08-01T18:39:26.000+12:00,WWD1103,NI,N,131.23
2025-08-01,38,2025-08-01T18:44:23.000+12:00,WWD1102,NI,N,133.53
2025-08-01,38,2025-08-01T18:44:23.000+12:00,WWD1103,NI,N,133.78
2025-08-01,38,2025-08-01T18:49:23.000+12:00,WWD1102,NI,N,123.55
2025-08-01,38,2025-08-01T18:49:23.000+12:00,WWD1103,NI,N,123.78
2025-08-01,38,2025-08-01T18:54:23.000+12:00,WWD1102,NI,N,120.77
2025-08-01,38,2025-08-01T18:54:23.000+12:00,WWD1103,NI,N,121.0
2025-08-01,39,2025-08-01T18:59:23.000+12:00,WWD1102,NI,N,133.59
2025-08-01,39,2025-08-01T18:59:23.000+12:00,WWD1103,NI,N,133.84
2025-08-01,39,2025-08-01T19:04:24.000+12:00,WWD1102,NI,N,133.53
2025-08-01,39,2025-08-01T19:04:24.000+12:00,WWD1103,NI,N,134.01
2025-08-01,39,2025-08-01T19:09:24.000+12:00,WWD1102,NI,N,133.53
2025-08-01,39,2025-08-01T19:09:24.000+12:00,WWD1103,NI,N,133.78
2025-08-01,39,2025-08-01T19:14:24.000+12:00,WWD1102,NI,N,140.9
2025-08-01,39,2025-08-01T19:14:24.000+12:00,WWD1103,NI,N,141.16
2025-08-01,39,2025-08-01T19:19:23.000+12:00,WWD1102,NI,N,141.91
2025-08-01,39,2025-08-01T19:19:23.000+12:00,WWD1103,NI,N,142.18
2025-08-01,39,2025-08-01T19:24:23.000+12:00,WWD1102,NI,N,140.98
2025-08-01,39,2025-08-01T19:24:23.000+12:00,WWD1103,NI,N,141.63
2025-08-01,40,2025-08-01T19:29:23.000+12:00,WWD1102,NI,N,154.05
2025-08-01,40,2025-08-01T19:29:23.000+12:00,WWD1103,NI,N,154.64
2025-08-01,40,2025-08-01T19:34:24.000+12:00,WWD1102,NI,N,154.27
2025-08-01,40,2025-08-01T19:34:24.000+12:00,WWD1103,NI,N,154.85
2025-08-01,40,2025-08-01T19:39:23.000+12:00,WWD1102,NI,N,148.34
2025-08-01,40,2025-08-01T19:39:23.000+12:00,WWD1103,NI,N,148.9
2025-08-01,40,2025-08-01T19:44:24.000+12:00,WWD1102,NI,N,145.36
2025-08-01,40,2025-08-01T19:44:24.000+12:00,WWD1103,NI,N,145.91
2025-08-01,40,2025-08-01T19:49:23.000+12:00,WWD1102,NI,N,154.52
2025-08-01,40,2025-08-01T19:49:23.000+12:00,WWD1103,NI,N,154.57
2025-08-01,40,2025-08-01T19:54:24.000+12:00,WWD1102,NI,N,140.75
2025-08-01,40,2025-08-01T19:54:24.000+12:00,WWD1103,NI,N,141.42
2025-08-01,41,2025-08-01T19:59:24.000+12:00,WWD1102,NI,N,151.84
2025-08-01,41,2025-08-01T19:59:24.000+12:00,WWD1103,NI,N,152.15
2025-08-01,41,2025-08-01T20:04:26.000+12:00,WWD1102,NI,N,141.59
2025-08-01,41,2025-08-01T20:04:26.000+12:00,WWD1103,NI,N,142.27
2025-08-01,41,2025-08-01T20:09:23.000+12:00,WWD1102,NI,N,142.68
2025-08-01,41,2025-08-01T20:09:23.000+12:00,WWD1103,NI,N,143.36
2025-08-01,41,2025-08-01T20:14:23.000+12:00,WWD1102,NI,N,141.94
2025-08-01,41,2025-08-01T20:14:23.000+12:00,WWD1103,NI,N,142.34
2025-08-01,41,2025-08-01T20:19:24.000+12:00,WWD1102,NI,N,132.47
2025-08-01,41,2025-08-01T20:19:24.000+12:00,WWD1103,NI,N,132.87
2025-08-01,41,2025-08-01T20:24:23.000+12:00,WWD1102,NI,N,124.75
2025-08-01,41,2025-08-01T20:24:23.000+12:00,WWD1103,NI,N,125.1
2025-08-01,42,2025-08-01T20:29:42.000+12:00,WWD1102,NI,N,150.27
2025-08-01,42,2025-08-01T20:29:42.000+12:00,WWD1103,NI,N,150.69
2025-08-01,42,2025-08-01T20:34:26.000+12:00,WWD1102,NI,N,150.43
2025-08-01,42,2025-08-01T20:34:26.000+12:00,WWD1103,NI,N,150.88
2025-08-01,42,2025-08-01T20:39:26.000+12:00,WWD1102,NI,N,154.34
2025-08-01,42,2025-08-01T20:39:26.000+12:00,WWD1103,NI,N,154.8
2025-08-01,42,2025-08-01T20:44:22.000+12:00,WWD1102,NI,N,142.99
2025-08-01,42,2025-08-01T20:44:22.000+12:00,WWD1103,NI,N,143.42
2025-08-01,42,2025-08-01T20:49:23.000+12:00,WWD1102,NI,N,149.67
2025-08-01,42,2025-08-01T20:49:23.000+12:00,WWD1103,NI,N,149.7
2025-08-01,42,2025-08-01T20:54:23.000+12:00,WWD1102,NI,N,132.49
2025-08-01,42,2025-08-01T20:54:23.000+12:00,WWD1103,NI,N,132.88
2025-08-01,43,2025-08-01T20:59:40.000+12:00,WWD1102,NI,N,132.11
2025-08-01,43,2025-08-01T20:59:40.000+12:00,WWD1103,NI,N,132.27
2025-08-01,43,2025-08-01T21:04:44.000+12:00,WWD1102,NI,N,154.9
2025-08-01,43,2025-08-01T21:04:44.000+12:00,WWD1103,NI,N,154.93
2025-08-01,43,2025-08-01T21:09:35.000+12:00,WWD1102,NI,N,155.02
2025-08-01,43,2025-08-01T21:09:35.000+12:00,WWD1103,NI,N,155.05
2025-08-01,43,2025-08-01T21:14:41.000+12:00,WWD1102,NI,N,155.02
2025-08-01,43,2025-08-01T21:14:41.000+12:00,WWD1103,NI,N,155.05
2025-08-01,43,2025-08-01T21:19:35.000+12:00,WWD1102,NI,N,151.26
2025-08-01,43,2025-08-01T21:19:35.000+12:00,WWD1103,NI,N,151.27
2025-08-01,43,2025-08-01T21:24:30.000+12:00,WWD1102,NI,N,140.83
2025-08-01,43,2025-08-01T21:24:30.000+12:00,WWD1103,NI,N,140.84
2025-08-01,44,2025-08-01T21:29:43.000+12:00,WWD1102,NI,N,155.96
2025-08-01,44,2025-08-01T21:29:43.000+12:00,WWD1103,NI,N,155.97
2025-08-01,44,2025-08-01T21:34:38.000+12:00,WWD1102,NI,N,201.29
2025-08-01,44,2025-08-01T21:34:38.000+12:00,WWD1103,NI,N,201.3
2025-08-01,44,2025-08-01T21:39:35.000+12:00,WWD1102,NI,N,203.41
2025-08-01,44,2025-08-01T21:39:35.000+12:00,WWD1103,NI,N,203.42
2025-08-01,44,2025-08-01T21:44:33.000+12:00,WWD1102,NI,N,200.08
2025-08-01,44,2025-08-01T21:44:33.000+12:00,WWD1103,NI,N,200.43
2025-08-01,44,2025-08-01T21:49:46.000+12:00,WWD1102,NI,N,155.76
2025-08-01,44,2025-08-01T21:49:46.000+12:00,WWD1103,NI,N,156.04
2025-08-01,44,2025-08-01T21:54:38.000+12:00,WWD1102,NI,N,150.27
2025-08-01,44,2025-08-01T21:54:38.000+12:00,WWD1103,NI,N,150.27
2025-08-01,45,2025-08-01T21:59:42.000+12:00,WWD1102,NI,N,241.51
2025-08-01,45,2025-08-01T21:59:42.000+12:00,WWD1103,NI,N,241.51
2025-08-01,45,2025-08-01T22:04:50.000+12:00,WWD1102,NI,N,221.41
2025-08-01,45,2025-08-01T22:04:50.000+12:00,WWD1103,NI,N,221.41
2025-08-01,45,2025-08-01T22:09:46.000+12:00,WWD1102,NI,N,151.39
2025-08-01,45,2025-08-01T22:09:46.000+12:00,WWD1103,NI,N,151.66
2025-08-01,45,2025-08-01T22:14:38.000+12:00,WWD1102,NI,N,151.66
2025-08-01,45,2025-08-01T22:14:38.000+12:00,WWD1103,NI,N,151.66
2025-08-01,45,2025-08-01T22:20:09.000+12:00,WWD1102,NI,N,137.37
2025-08-01,45,2025-08-01T22:20:09.000+12:00,WWD1103,NI,N,137.38
2025-08-01,45,2025-08-01T22:24:44.000+12:00,WWD1102,NI,N,136.47
2025-08-01,45,2025-08-01T22:24:44.000+12:00,WWD1103,NI,N,136.47
2025-08-01,46,2025-08-01T22:29:54.000+12:00,WWD1102,NI,N,151.27
2025-08-01,46,2025-08-01T22:29:54.000+12:00,WWD1103,NI,N,151.27
2025-08-01,46,2025-08-01T22:34:49.000+12:00,WWD1102,NI,N,140.7
2025-08-01,46,2025-08-01T22:34:49.000+12:00,WWD1103,NI,N,140.7
2025-08-01,46,2025-08-01T22:39:32.000+12:00,WWD1102,NI,N,137.05
2025-08-01,46,2025-08-01T22:39:32.000+12:00,WWD1103,NI,N,137.05
2025-08-01,46,2025-08-01T22:44:40.000+12:00,WWD1102,NI,N,125.36
2025-08-01,46,2025-08-01T22:44:40.000+12:00,WWD1103,NI,N,125.36
2025-08-01,46,2025-08-01T22:49:43.000+12:00,WWD1102,NI,N,120.88
2025-08-01,46,2025-08-01T22:49:43.000+12:00,WWD1103,NI,N,120.88
2025-08-01,46,2025-08-01T22:54:34.000+12:00,WWD1102,NI,N,113.9
2025-08-01,46,2025-08-01T22:54:34.000+12:00,WWD1103,NI,N,113.9
2025-08-01,47,2025-08-01T23:01:44.000+12:00,WWD1102,NI,N,151.87
2025-08-01,47,2025-08-01T23:01:44.000+12:00,WWD1103,NI,N,151.87
2025-08-01,47,2025-08-01T23:04:39.000+12:00,WWD1102,NI,N,201.98
2025-08-01,47,2025-08-01T23:04:39.000+12:00,WWD1103,NI,N,201.98
2025-08-01,47,2025-08-01T23:09:48.000+12:00,WWD1102,NI,N,151.91
2025-08-01,47,2025-08-01T23:09:48.000+12:00,WWD1103,NI,N,151.91
2025-08-01,47,2025-08-01T23:14:38.000+12:00,WWD1102,NI,N,151.32
2025-08-01,47,2025-08-01T23:14:38.000+12:00,WWD1103,NI,N,151.32
2025-08-01,47,2025-08-01T23:19:32.000+12:00,WWD1102,NI,N,128.86
2025-08-01,47,2025-08-01T23:19:32.000+12:00,WWD1103,NI,N,128.86
2025-08-01,47,2025-08-01T23:24:36.000+12:00,WWD1102,NI,N,125.27
2025-08-01,47,2025-08-01T23:24:36.000+12:00,WWD1103,NI,N,125.27
2025-08-01,48,2025-08-01T23:29:56.000+12:00,WWD1102,NI,N,213.6
2025-08-01,48,2025-08-01T23:29:56.000+12:00,WWD1103,NI,N,213.6
2025-08-01,48,2025-08-01T23:34:34.000+12:00,WWD1102,NI,N,213.59
2025-08-01,48,2025-08-01T23:34:34.000+12:00,WWD1103,NI,N,213.59
2025-08-01,48,2025-08-01T23:39:33.000+12:00,WWD1102,NI,N,214.01
2025-08-01,48,2025-08-01T23:39:33.000+12:00,WWD1103,NI,N,214.01
2025-08-01,48,2025-08-01T23:44:45.000+12:00,WWD1102,NI,N,212.82
2025-08-01,48,2025-08-01T23:44:45.000+12:00,WWD1103,NI,N,212.82
2025-08-01,48,2025-08-01T23:49:35.000+12:00,WWD1102,NI,N,208.34
2025-08-01,48,2025-08-01T23:49:35.000+12:00,WWD1103,NI,N,208.34
2025-08-01,48,2025-08-01T23:54:32.000+12:00,WWD1102,NI,N,151.86
2025-08-01,48,2025-08-01T23:54:32.000+12:00,WWD1103,NI,N,151.86
2025-08-02,1,2025-08-01T23:59:51.000+12:00,WWD1102,NI,N,235.0
2025-08-02,1,2025-08-01T23:59:51.000+12:00,WWD1103,NI,N,235.0
2025-08-02,1,2025-08-02T00:04:38.000+12:00,WWD1102,NI,N,206.76
2025-08-02,1,2025-08-02T00:04:38.000+12:00,WWD1103,NI,N,206.76
2025-08-02,1,2025-08-02T00:09:23.000+12:00,WWD1102,NI,N,201.69
2025-08-02,1,2025-08-02T00:09:23.000+12:00,WWD1103,NI,N,201.69
2025-08-02,1,2025-08-02T00:14:24.000+12:00,WWD1102,NI,N,199.34
2025-08-02,1,2025-08-02T00:14:24.000+12:00,WWD1103,NI,N,199.35
2025-08-02,1,2025-08-02T00:19:22.000+12:00,WWD1102,NI,N,151.7
2025-08-02,1,2025-08-02T00:19:22.000+12:00,WWD1103,NI,N,151.7
2025-08-02,1,2025-08-02T00:24:23.000+12:00,WWD1102,NI,N,147.03
2025-08-02,1,2025-08-02T00:24:23.000+12:00,WWD1103,NI,N,147.03
2025-08-02,2,2025-08-02T00:29:23.000+12:00,WWD1102,NI,N,211.79
2025-08-02,2,2025-08-02T00:29:23.000+12:00,WWD1103,NI,N,211.79
2025-08-02,2,2025-08-02T00:34:24.000+12:00,WWD1102,NI,N,214.33
2025-08-02,2,2025-08-02T00:34:24.000+12:00,WWD1103,NI,N,214.33
2025-08-02,2,2025-08-02T00:39:24.000+12:00,WWD1102,NI,N,213.32
2025-08-02,2,2025-08-02T00:39:24.000+12:00,WWD1103,NI,N,213.32
2025-08-02,2,2025-08-02T00:44:23.000+12:00,WWD1102,NI,N,211.79
2025-08-02,2,2025-08-02T00:44:23.000+12:00,WWD1103,NI,N,211.79
2025-08-02,2,2025-08-02T00:49:24.000+12:00,WWD1102,NI,N,201.96
2025-08-02,2,2025-08-02T00:49:24.000+12:00,WWD1103,NI,N,202.17
2025-08-02,2,2025-08-02T00:54:23.000+12:00,WWD1102,NI,N,194.42
2025-08-02,2,2025-08-02T00:54:23.000+12:00,WWD1103,NI,N,194.62
2025-08-02,3,2025-08-02T00:59:24.000+12:00,WWD1102,NI,N,217.14
2025-08-02,3,2025-08-02T00:59:24.000+12:00,WWD1103,NI,N,217.37
2025-08-02,3,2025-08-02T01:04:22.000+12:00,WWD1102,NI,N,200.4
2025-08-02,3,2025-08-02T01:04:22.000+12:00,WWD1103,NI,N,200.61
2025-08-02,3,2025-08-02T01:09:21.000+12:00,WWD1102,NI,N,201.59
2025-08-02,3,2025-08-02T01:09:21.000+12:00,WWD1103,NI,N,201.8
2025-08-02,3,2025-08-02T01:14:23.000+12:00,WWD1102,NI,N,152.97
2025-08-02,3,2025-08-02T01:14:23.000+12:00,WWD1103,NI,N,153.13
2025-08-02,3,2025-08-02T01:19:24.000+12:00,WWD1102,NI,N,152.7
2025-08-02,3,2025-08-02T01:19:24.000+12:00,WWD1103,NI,N,152.86
2025-08-02,3,2025-08-02T01:24:22.000+12:00,WWD1102,NI,N,151.81
2025-08-02,3,2025-08-02T01:24:22.000+12:00,WWD1103,NI,N,151.8
2025-08-02,4,2025-08-02T01:29:24.000+12:00,WWD1102,NI,N,203.65
2025-08-02,4,2025-08-02T01:29:24.000+12:00,WWD1103,NI,N,203.64
2025-08-02,4,2025-08-02T01:34:23.000+12:00,WWD1102,NI,N,205.97
2025-08-02,4,2025-08-02T01:34:23.000+12:00,WWD1103,NI,N,205.96
2025-08-02,4,2025-08-02T01:39:22.000+12:00,WWD1102,NI,N,200.58
2025-08-02,4,2025-08-02T01:39:22.000+12:00,WWD1103,NI,N,200.58
2025-08-02,4,2025-08-02T01:44:22.000+12:00,WWD1102,NI,N,197.22
2025-08-02,4,2025-08-02T01:44:22.000+12:00,WWD1103,NI,N,197.21
2025-08-02,4,2025-08-02T01:49:34.000+12:00,WWD1102,NI,N,202.45
2025-08-02,4,2025-08-02T01:49:34.000+12:00,WWD1103,NI,N,202.45
2025-08-02,4,2025-08-02T01:54:47.000+12:00,WWD1102,NI,N,194.61
2025-08-02,4,2025-08-02T01:54:47.000+12:00,WWD1103,NI,N,194.61
2025-08-02,5,2025-08-02T01:59:39.000+12:00,WWD1102,NI,N,232.91
2025-08-02,5,2025-08-02T01:59:39.000+12:00,WWD1103,NI,N,232.91
2025-08-02,5,2025-08-02T02:04:37.000+12:00,WWD1102,NI,N,242.24
2025-08-02,5,2025-08-02T02:04:37.000+12:00,WWD1103,NI,N,242.23
2025-08-02,5,2025-08-02T02:12:29.000+12:00,WWD1102,NI,N,242.35
2025-08-02,5,2025-08-02T02:12:29.000+12:00,WWD1103,NI,N,242.34
2025-08-02,5,2025-08-02T02:16:20.000+12:00,WWD1102,NI,N,205.78
2025-08-02,5,2025-08-02T02:16:20.000+12:00,WWD1103,NI,N,205.78
2025-08-02,5,2025-08-02T02:19:46.000+12:00,WWD1102,NI,N,218.99
2025-08-02,5,2025-08-02T02:19:46.000+12:00,WWD1103,NI,N,218.98
2025-08-02,5,2025-08-02T02:24:36.000+12:00,WWD1102,NI,N,200.47
2025-08-02,5,2025-08-02T02:24:36.000+12:00,WWD1103,NI,N,200.47
2025-08-02,6,2025-08-02T02:29:39.000+12:00,WWD1102,NI,N,198.03
2025-08-02,6,2025-08-02T02:29:39.000+12:00,WWD1103,NI,N,198.02
2025-08-02,6,2025-08-02T02:34:37.000+12:00,WWD1102,NI,N,198.52
2025-08-02,6,2025-08-02T02:34:37.000+12:00,WWD1103,NI,N,198.51
2025-08-02,6,2025-08-02T02:39:32.000+12:00,WWD1102,NI,N,198.57
2025-08-02,6,2025-08-02T02:39:32.000+12:00,WWD1103,NI,N,198.56
2025-08-02,6,2025-08-02T02:44:35.000+12:00,WWD1102,NI,N,196.48
2025-08-02,6,2025-08-02T02:44:35.000+12:00,WWD1103,NI,N,196.48
2025-08-02,6,2025-08-02T02:49:43.000+12:00,WWD1102,NI,N,193.66
2025-08-02,6,2025-08-02T02:49:43.000+12:00,WWD1103,NI,N,193.65
2025-08-02,6,2025-08-02T02:54:34.000+12:00,WWD1102,NI,N,151.81
2025-08-02,6,2025-08-02T02:54:34.000+12:00,WWD1103,NI,N,151.81
2025-08-02,7,2025-08-02T02:59:31.000+12:00,WWD1102,NI,N,151.82
2025-08-02,7,2025-08-02T02:59:31.000+12:00,WWD1103,NI,N,151.81
2025-08-02,7,2025-08-02T03:04:39.000+12:00,WWD1102,NI,N,196.07
2025-08-02,7,2025-08-02T03:04:39.000+12:00,WWD1103,NI,N,196.07
